DatasetName,Target,Pipeline,EvaluationMetric,Time,Size,Website
 WaterPotability,Potability,"MEAN,ZS,fea_null,out_null,enc_null,dup_null,RF",0.673780488,0.541978836, 3276*10, https://www.kaggle.com/code/gcmadhan/water-quality-prediction-76-h2o-80-accuracy
 WaterPotability,Potability,"MEAN,DS,fea_null,out_null,enc_null,dup_null,RF",0.681402439,0.523998976, 3276*10, https://www.kaggle.com/code/gcmadhan/water-quality-prediction-76-h2o-80-accuracy
 WaterPotability,Potability,"MEDIAN,DS,fea_null,out_null,enc_null,dup_null,RF",0.657012195,0.545983553, 3276*10, https://www.kaggle.com/code/jaykumar1607/water-quality-analysis-plotly-and-modelling
 WaterPotability,Potability,"KNN,LOF,fea_null,nor_null,enc_null,dup_null,RF",0.668316832,0.671000957, 3276*10, https://www.kaggle.com/code/georgyzubkov/water-quality-exploratory-data-analysis-ml-rf
 WaterPotability,Potability,"KNN,IQR,fea_null,nor_null,enc_null,dup_null,RF",0.633143978,0.11499548, 3276*10, https://www.kaggle.com/code/georgyzubkov/water-quality-exploratory-data-analysis-ml-rf
 WaterPotability,Potability,"MICE,out_null,fea_null,nor_null,enc_null,dup_null,RF",0.678353659,0.808968782, 3276*10, https://www.kaggle.com/code/heyrobin/14-models-water-quality-eda-prediction
 WaterPotability,Potability,"MF,out_null,fea_null,nor_null,enc_null,dup_null,RF",0.669207317,0.538002968, 3276*10, https://www.kaggle.com/code/heyrobin/14-models-water-quality-eda-prediction
 WaterPotability,Potability,"MEAN,out_null,fea_null,nor_null,enc_null,dup_null,RF",0.672256098,0.884993076, 3276*10, https://www.kaggle.com/code/prena0808/are-you-drinking-safe-water
 WaterPotability,Potability,"MF,ZS,out_null,fea_null,enc_null,dup_null,LDA",0.620992366,0.030996084, 3276*10, https://www.kaggle.com/code/prena0808/are-you-drinking-safe-water
 Placement,status,"MICE,ZS,OE,out_null,fea_null,dup_null,LDA",0.860465116,0.040988445, 215*15, https://www.kaggle.com/code/benroshan/you-re-hired-analysis-on-campus-recruitment-data
 Placement,status,"MF,fea_null,ZS,out_null,OE,dup_null,RF",0.976744186,0.094979048, 215*15, https://www.kaggle.com/code/benroshan/you-re-hired-analysis-on-campus-recruitment-data
 Placement,status,"KNN,nor_null,enc_null,out_null,fea_null,dup_null,RF",0.953488372,0.085990191, 215*15, https://www.kaggle.com/code/benroshan/you-re-hired-analysis-on-campus-recruitment-data
 Placement,status,"KNN,ZS,OE,out_null,fea_null,dup_null,RF",0.953488372,0.101999283, 215*15, https://www.kaggle.com/code/benroshan/you-re-hired-analysis-on-campus-recruitment-data
